@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 41\nSize of the tree: 60\n','Number of leaves: 57\nSize of the tree: 83\n','Number of leaves: 35\nSize of the tree: 52\n','Number of leaves: 54\nSize of the tree: 81\n','Number of leaves: 34\nSize of the tree: 48\n','Number of leaves: 44\nSize of the tree: 64\n','Number of leaves: 76\nSize of the tree: 113\n','Number of leaves: 69\nSize of the tree: 111\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 41\nSize of the tree: 59\n','Number of leaves: 62\nSize of the tree: 89\n','Number of leaves: 61\nSize of the tree: 92\n','Number of leaves: 47\nSize of the tree: 70\n','Number of leaves: 30\nSize of the tree: 42\n','Number of leaves: 54\nSize of the tree: 82\n','Number of leaves: 47\nSize of the tree: 71\n','Number of leaves: 33\nSize of the tree: 48\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

vehicle,14,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,592,254,104,150,0,40.944882,59.055118,0,0.219358,0.292764,0.481034,78.106277,111.121029,507.690682,1372.643581,-864.9529,1.998782,5.404109,-3.405326,154.618575,0.608735,30.455271,0.484375,31,0.305263,58,0.694737,132,0.515625,33,0.348315,0.484375,0.405229,0.162987,0.649918,0.424386,0.409449,0.190285,0.809715,0.590551,0.447792,0.409449,0.361286,0.228692,0.755217,0.488448,0.366825,0.409449,0,0,0,0,0,0,7887,109341,48163,72.440945,45.374016,?,?,?,?,?
vehicle,15,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,113,140,0,44.664032,55.335968,0,0.26697,0.285439,0.467348,76.147092,107.947168,505.817648,1224.677582,-718.859934,1.999279,4.840623,-2.841344,168.411285,0.665657,33.294861,0.31746,20,0.121053,23,0.878947,167,0.68254,43,0.465116,0.31746,0.377358,0.226132,0.708939,0.421219,0.44664,0.178871,0.821129,0.55336,0.503239,0.44664,0.407508,0.28637,0.758184,0.504955,0.409947,0.44664,0,0,0,0,0,0,7887,109522,47982,74.3083,45.256917,?,?,?,?,?
vehicle,16,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,592,254,107,147,0,42.125984,57.874016,0,0.234626,0.291488,0.47631,77.760925,110.017511,507.813703,942.878455,-435.064752,1.999267,3.71212,-1.712853,159.29399,0.627142,31.368588,0.578125,37,0.242105,46,0.757895,144,0.421875,27,0.445783,0.578125,0.503401,0.311024,0.689227,0.559991,0.42126,0.185756,0.814244,0.57874,0.502882,0.42126,0.367974,0.261012,0.76946,0.54886,0.371275,0.42126,0,0,0,0,0,0,7887,109341,48163,72.440945,45.669291,?,?,?,?,?
vehicle,17,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,102,151,0,40.316206,59.683794,0,0.210307,0.293755,0.478266,78.365578,110.469193,505.817648,944.861939,-439.044291,1.999279,3.734632,-1.735353,155.956809,0.61643,30.832615,0.428571,27,0.221053,42,0.778947,148,0.571429,36,0.391304,0.428571,0.409091,0.201498,0.656475,0.455909,0.403162,0.192427,0.807573,0.596838,0.451775,0.403162,0.363599,0.227372,0.750533,0.517197,0.367015,0.403162,0,0,0,0,0,0,7887,109522,47982,73.12253,46.245059,?,?,?,?,?
vehicle,18,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,592,254,127,127,0,50,50,0,0.338759,0.274018,0.443833,73.104942,102.527265,507.690682,721.503003,-213.812321,1.998782,2.840563,-0.841781,187.115048,0.736673,36.856112,0.234375,15,0.015789,3,0.984211,187,0.765625,49,0.833333,0.234375,0.365854,0.369825,0.76653,0.581292,0.5,0.159692,0.840308,0.5,0.672316,0.5,0.455841,0.394603,0.80912,0.612549,0.458735,0.5,0,0,0,0,0,0,7887,109341,48163,78.740157,47.637795,?,?,?,?,?
vehicle,19,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,103,150,0,40.711462,59.288538,0,0.214611,0.299467,0.484032,79.889299,111.800805,505.817648,1165.511515,-659.693867,1.999279,4.606765,-2.607486,149.148192,0.589519,29.486554,0.365079,23,0.210526,40,0.789474,150,0.634921,40,0.365079,0.365079,0.365079,0.154553,0.666082,0.373349,0.407115,0.191999,0.808001,0.592885,0.445527,0.407115,0.381321,0.229069,0.733834,0.482564,0.383788,0.407115,0,0,0,0,0,0,7887,109522,47982,72.727273,47.332016,?,?,?,?,?
vehicle,20,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,593,253,117,136,0,46.245059,53.754941,0,0.28865,0.270554,0.455033,72.176315,105.102752,505.817648,1072.68519,-566.867542,1.999279,4.239862,-2.240583,183.970772,0.727157,36.370967,0.52381,33,0.263158,50,0.736842,140,0.47619,30,0.39759,0.52381,0.452055,0.240073,0.668338,0.520753,0.462451,0.173271,0.826729,0.537549,0.579063,0.462451,0.414974,0.323029,0.801202,0.610322,0.418941,0.462451,0,0,0,0,0,0,7887,109522,47982,77.865613,45.55336,?,?,?,?,?
iris,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.037206,0.158085,8.371274,33.5349,71.323313,9.156912,62.1664,1.584963,0.203487,1.381476,66.150979,1.470022,92.748047,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.960784,0.955556,0.955357,0.936291,0.991111,0.983719,0.955357,0.955556,0,0,0,0,0,0,2968,8563,4423,97.777778,37.037037,?,?,?,?,?
iris,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.02723,0.144627,6.126792,30.680101,71.323313,6.285403,65.03791,1.584963,0.139676,1.445287,67.286787,1.495262,94.340525,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.955556,0.955556,0.955556,0.933333,0.998519,0.997222,0.955556,0.955556,0.015,0,0.015625,0,15.625,0,2968,8563,4423,100,36.296296,?,?,?,?,?
iris,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.033315,0.145138,7.495773,30.788455,71.323313,5.710123,65.613189,1.584963,0.126892,1.458071,66.545364,1.478786,93.301001,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.960784,0.955556,0.955357,0.936291,0.997037,0.994515,0.955357,0.955556,0,0,0,0,0,0,2968,8563,4423,100,36.296296,?,?,?,?,?
iris,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.03812,0.161689,8.576942,34.299503,71.323313,10.004858,61.318455,1.584963,0.22233,1.362632,65.984459,1.466321,92.514574,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.960784,0.955556,0.955357,0.936291,0.98963,0.981126,0.955357,0.955556,0,0,0,0,0,0,2968,8563,4423,97.777778,36.296296,?,?,?,?,?
iris,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,44,1,0,97.777778,2.222222,0,0.966667,0.030008,0.134474,6.751757,28.526328,71.323313,6.613089,64.710224,1.584963,0.146958,1.438005,67.367066,1.497046,94.45308,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.977778,0.011111,0.988889,0.022222,0.979167,0.977778,0.977753,0.967451,0.997037,0.994515,0.977753,0.977778,0,0,0,0,0,0,2968,8563,4423,97.777778,36.296296,?,?,?,?,?
iris,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,45,0,0,100,0,0,1,0.006652,0.027147,1.496648,5.758697,71.323313,0.688183,70.635129,1.584963,0.015293,1.56967,70.635129,1.56967,99.035122,1,15,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2968,8563,4423,100,35.555556,?,?,?,?,?
iris,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,44,1,0,97.777778,2.222222,0,0.966667,0.021758,0.096163,4.895512,20.3992,71.323313,2.864098,68.459214,1.584963,0.063647,1.521316,68.459214,1.521316,95.984345,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.977778,0.011111,0.988889,0.022222,0.979167,0.977778,0.977753,0.967451,0.998519,0.997222,0.977753,0.977778,0,0,0,0,0,0,2968,8563,4423,100,36.296296,?,?,?,?,?
iris,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,45,0,0,100,0,0,1,0.013509,0.058415,3.039448,12.391758,71.323313,1.525193,69.798119,1.584963,0.033893,1.551069,69.798119,1.551069,97.861578,1,15,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2968,8563,4423,100,35.555556,?,?,?,?,?
iris,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,42,3,0,93.333333,6.666667,0,0.9,0.050658,0.204807,11.398121,43.446058,71.323313,17.705884,53.617428,1.584963,0.393464,1.191498,64.147291,1.425495,89.938743,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.934524,0.933333,0.933259,0.900682,0.985185,0.973311,0.933259,0.933333,0,0,0,0,0,0,2968,8563,4423,95.555556,36.296296,?,?,?,?,?
iris,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.039112,0.144921,8.800101,30.742328,71.323313,5.83457,65.488742,1.584963,0.129657,1.455305,66.019909,1.467109,92.564277,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.955556,0.955556,0.955556,0.933333,0.995556,0.991839,0.955556,0.955556,0,0,0,0,0,0,2968,8563,4423,100,37.777778,?,?,?,?,?
iris,11,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,44,1,0,97.777778,2.222222,0,0.966667,0.031493,0.124389,7.085857,26.386969,71.323313,4.890395,66.432918,1.584963,0.108675,1.476287,67.258421,1.494632,94.300753,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.977778,0.011111,0.988889,0.022222,0.979167,0.977778,0.977753,0.967451,0.995556,0.991839,0.977753,0.977778,0,0,0,0,0,0,2968,8563,4423,100,38.518519,?,?,?,?,?
iris,12,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.043486,0.161195,9.784286,34.194693,71.323313,7.797538,63.525775,1.584963,0.173279,1.411684,65.326509,1.4517,91.592085,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.955556,0.955556,0.955556,0.933333,0.992593,0.986455,0.955556,0.955556,0,0,0,0,0,0,2968,8563,4423,100,38.518519,?,?,?,?,?
iris,13,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,45,0,0,100,0,0,1,0.013337,0.052123,3.000935,11.056868,71.323313,1.458053,69.86526,1.584963,0.032401,1.552561,69.86526,1.552561,97.955714,1,15,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2968,8563,4423,100,36.296296,?,?,?,?,?
iris,14,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.034227,0.165929,7.701111,35.198834,71.323313,9.801056,61.522256,1.584963,0.217801,1.367161,66.510018,1.478,93.251443,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.955556,0.955556,0.955556,0.933333,0.991111,0.983719,0.955556,0.955556,0,0,0,0,0,0,2968,8563,4423,97.777778,35.555556,?,?,?,?,?
iris,15,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,39,6,0,86.666667,13.333333,0,0.8,0.075082,0.248112,16.893341,52.632558,71.323313,19.520982,51.802331,1.584963,0.4338,1.151163,59.987199,1.333049,84.106019,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.983704,0.97125,0.866667,0.866667,0,0,0,0,0,0,2968,8563,4423,95.555556,37.037037,?,?,?,?,?
iris,16,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.02786,0.135732,6.268595,28.793012,71.323313,5.305628,66.017685,1.584963,0.117903,1.46706,67.346587,1.496591,94.424367,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.960784,0.955556,0.955357,0.936291,0.998519,0.997222,0.955357,0.955556,0,0,0,0,0,0,2968,8563,4423,100,36.296296,?,?,?,?,?
iris,17,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.042961,0.169557,9.66621,35.968466,71.323313,12.1954,59.127913,1.584963,0.271009,1.313954,65.515168,1.455893,91.856597,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.955556,0.955556,0.955556,0.933333,0.988148,0.978228,0.955556,0.955556,0,0,0,0,0,0,2968,8563,4423,97.777778,38.518519,?,?,?,?,?
iris,18,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.041697,0.160818,9.381813,34.114565,71.323313,8.523824,62.799488,1.584963,0.189418,1.395544,65.624897,1.458331,92.010445,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.955556,0.955556,0.955556,0.933333,0.994074,0.989132,0.955556,0.955556,0,0,0,0,0,0,2968,8563,4423,97.777778,37.037037,?,?,?,?,?
iris,19,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,43,2,0,95.555556,4.444444,0,0.933333,0.039141,0.146113,8.806653,30.995149,71.323313,6.610731,64.712582,1.584963,0.146905,1.438057,66.114406,1.469209,92.696769,1,15,0,0,1,30,0,0,1,1,1,1,1,1,0.955556,0.022222,0.977778,0.044444,0.960784,0.955556,0.955357,0.936291,0.997037,0.994515,0.955357,0.955556,0,0,0,0,0,0,2968,8563,4423,100,38.518519,?,?,?,?,?
iris,20,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231230.1524,105,45,45,0,0,100,0,0,1,0.013504,0.055662,3.038332,11.807792,71.323313,1.502154,69.821159,1.584963,0.033381,1.551581,69.821159,1.551581,97.893881,1,15,0,0,1,30,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2968,8563,4423,100,37.037037,?,?,?,?,?
